"","X0.1","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1"
"33",0.980903861198581,1.4396356544139e-06,2.15017205851871e-05,0.00267424665721842,3.97877582849022e-06,0.0163945612162428,4.10795889218384e-07
"34",0.964043609867066,5.89116459091459e-06,0.00116767981215436,0.00538190309929231,0.000901965740558473,0.0273744531452876,0.00112449717105019
"35",2.19161764647541e-05,0.710214528761082,0.0516997502910174,0.12495199717634,0.00608149645900414,0.100700655520034,0.0063296556160574
"36",8.65070655021228e-05,3.68421714025729e-05,1.1584074272235e-05,0.00124449935491669,0.958895754958997,0.0395604951112503,0.000164317263658871
"37",0.968054051653592,1.35909752526234e-10,9.46903698444749e-07,7.02485205393845e-07,7.6078123224517e-05,0.0318599978484263,8.22284994394254e-06
"38",4.32761658246671e-06,0.00190161126181743,0.00120425186027781,0.000181147576213716,0.994788573760785,0.00160689760407077,0.000313190320252482
"39",6.92601227303738e-05,3.71974544698695e-05,0.00227153564247055,0.00263065073165282,0.0020188717884729,0.0102270689024249,0.982745415357779
"40",0.617465453192252,2.25108618926357e-05,0.000569723073489237,0.00618118977535655,1.12262781754643e-05,0.375730519317049,1.93775017851146e-05
"41",0.00300991562039112,2.08034207476418e-05,0.0229492088455599,0.000412131444670241,0.939943272546138,0.0279659912626903,0.00569867685980258
"42",7.10410623470495e-06,4.16779822008694e-05,0.0219745240355179,3.8484569217395e-05,0.0228115265644726,0.000409202845998139,0.954717479896358
"43",5.04220450996021e-08,0.000188339641404514,0.998156620219314,0.000721394511094256,9.04912764013564e-07,7.10280620475988e-06,0.000925587487173674
"44",2.57309722509958e-05,2.45604680940588e-06,0.211796950781972,5.57295890237698e-06,0.00615856867956302,2.46118765654006e-05,0.781986108683937
"45",0.000715262788210662,0.63872025783748,0.0504708476543151,0.295952977366519,0.00123536792523667,0.0128008943554947,0.00010439207274458
"46",0.000569901054973129,0.0014416527602473,0.992456013947946,0.00385002175419043,4.87382713306709e-05,0.0011924486138555,0.000441223597456671
"47",0.00150335555173219,0.00189774611047726,0.000902486110021963,0.96502065921663,0.00194322526673218,0.0286633909889535,6.91367554533795e-05
"48",0.000220079976028384,4.50356890959613e-06,0.000210860573068274,5.51349446176453e-05,0.000591735377139907,0.998836059432475,8.16261277615594e-05
"49",4.77873196883427e-07,1.15420907235712e-05,0.000168201184986152,2.19762197867198e-05,0.0018295178928,0.000247090655043432,0.997721194083463
"50",4.65320453962726e-06,1.32864882424547e-05,0.00344356277019791,2.04281811338282e-05,0.000169971516398061,7.17718987600106e-05,0.996276325940728
"51",0.00163858082569081,0.0132731184954309,0.0641825758493348,0.0110270934860169,0.0030717499516564,0.895558980510687,0.0112479008811837
"52",7.00260584354142e-06,1.97003920071645e-06,0.00135294160022141,0.997672527320654,1.58652988233528e-06,0.000963916771900581,5.51322973489521e-08
"53",0.96499272621749,2.56210127361174e-06,0.00121593240312957,0.00350072437728668,0.000682952195014753,0.0293204697776474,0.000284632928157673
"54",0.00538151136006824,0.00319226084257534,9.88118445647837e-06,0.00356330558295581,0.971399738106007,0.0160749795939077,0.000378323330029376
"55",0.999905172591546,1.1305292573647e-10,6.25603962494308e-05,4.99462827152985e-07,1.8843142326907e-09,3.1494302887438e-05,2.71249122887959e-07
"56",4.17218987051102e-06,0.948284637703134,0.0131892685535513,0.0030181349620185,0.00344021477577306,0.0185047664664555,0.0135588053491976
"57",0.997075179934174,8.54541256133331e-07,0.00056472787323676,6.79823519512261e-05,6.14868827090418e-06,0.00180573650085089,0.000479370110260195
"58",8.99066604585871e-07,0.000151652964075565,0.993490131187197,0.00423354665958158,8.73491843967841e-08,4.26439488107619e-05,0.00208103882454654
"59",0.934370707940524,1.15354323417467e-05,0.00080612241592473,0.000546956278536668,8.40669661830602e-05,0.0626778257685406,0.00150278519794931
"60",0.000344977779419199,0.000136970022132614,0.00382139328773406,0.00028205279687092,0.00144806963045523,0.00447649747244379,0.989490039010944
"61",0.00165615743013798,2.85911425228918e-05,0.000437689831481913,7.5682787624745e-05,0.85898374900746,0.000142628000241566,0.138675501800531
"62",3.67761616626209e-06,4.55454741538096e-06,0.00766798922389019,0.000414289757290723,0.984298922580378,0.000194734556741581,0.00741583171811803
"63",0.000338458087441717,8.09286467022265e-05,0.747380083071087,0.251988506805064,3.01579029085135e-06,0.000179768272995565,2.92393264192251e-05
"64",0.000141800974041672,2.21616183276678e-05,0.987935602999872,0.000370376778654732,8.23456405552498e-06,0.0111638026974522,0.000358020367596056
"65",0.000173970292865391,5.78452643177233e-06,0.0406828405629934,0.000260927935496154,0.0289367623411884,0.000738440566807554,0.929201273774217
"66",0.0005147180189972,1.56159882205504e-06,0.000101371273834592,0.0181463100453367,0.00523431193259907,0.975987057463312,1.4669667098174e-05
"67",1.18862357002534e-05,0.922355438383466,0.0034811211003634,0.0618691024735167,0.00473438530364932,0.00648854910104583,0.00105951740225894
"68",4.85510160788196e-05,5.41764046708362e-05,0.000492036550149338,8.38696571492555e-05,0.998587919479727,0.000386598026881911,0.000346848865342971
"69",0.000256678755693078,0.0134950585345459,0.65979335781294,0.287406541798468,2.36478462666065e-07,0.0161272938552466,0.0229208327646434
"70",4.06686010658969e-05,0.975003469059389,0.0135868836822272,0.00516727037321214,0.000140437029482843,0.0058934132047017,0.000167858049921528
"71",2.33402420577131e-05,0.00124589480640144,0.000201452781715985,0.00229178227624393,0.981903989325993,0.0142663256093206,6.72149582677048e-05
"72",0.00116135363042215,0.000309512475716588,0.0132942908503417,0.0118317455930236,0.00212388680924808,0.11556453878191,0.855714671859338
"73",0.978583814348244,1.29896369302952e-08,7.90173970948844e-06,5.07889262024567e-05,4.05809096290753e-06,0.0213524212940796,1.00261116486534e-06
"74",2.33354067209386e-05,0.0260023800490543,0.951995396558078,0.0158700145563392,1.31329355900282e-06,0.00535596406302021,0.000751596073228068
"75",0.999470355968893,1.00483437616865e-10,1.42207406863267e-06,2.20089520924466e-07,1.45174363203259e-07,0.000525157668473723,2.69892419714053e-06
"76",0.000126017996949793,0.000112760654652336,0.143475154788341,0.844678632433356,1.96848129247519e-05,0.0115872269839047,5.22329871492507e-07
"77",2.15163073835698e-07,0.995470258021397,0.000827452049846647,0.00321525350228953,0.000118416883613283,0.000192247094479414,0.000176157285300828
"78",4.30514652447391e-05,0.00089154465338541,0.992077034719405,0.002141993068453,6.05511573975274e-05,0.000353204317652682,0.00443262061846119
"79",4.22238035766628e-06,9.57093332042071e-06,0.0021392268096636,2.3349946441963e-05,0.00113672499545612,2.17113163485055e-05,0.996665193618412
"80",5.51739763522263e-05,1.36469127112688e-08,0.000321363625272606,0.000108113756711189,0.996733471416367,0.00256349491312124,0.000218368665262877
"81",3.58591004799603e-05,2.49341324361345e-05,0.000175790254853201,0.999071954281249,1.83851988140744e-05,0.000672658924287139,4.18107880892584e-07
"82",2.70629886870267e-05,0.00520045836313002,0.270393830187704,0.0244198858718905,0.0280222405684156,0.0428353728615545,0.629101149158618
"83",0.998504004740691,2.95377730663872e-05,0.000173333423302372,4.22605040733358e-05,2.66244035405231e-06,0.00117489528674907,7.33058317633016e-05
"84",0.00258373144320075,0.00813710076801246,0.809856627048878,0.170114713070865,2.04308910006406e-06,0.00907362714340264,0.000232157436541094
"85",0.0161735842988577,0.00667963939428825,0.00566898192271795,0.479479467530422,0.0119739014256587,0.475314161280166,0.00471026414788876
"86",0.0213270313446793,0.00415654382938442,0.938468516333732,0.0154490475540709,0.000475528010787539,0.0197792929380427,0.000344039989303457
"87",0.00255447045680972,0.00130849205636184,0.362157124862382,0.590671019474962,0.000677710844264819,0.0209224143412507,0.0217087679639691
"88",0.000690671122301317,1.35290659003818e-05,3.27128457496023e-05,0.00681797328151276,0.984866185727204,0.00554710117468751,0.00203182678264498
"89",5.27299506572437e-06,0.965489700640312,0.0230538155587076,0.00623317911765964,0.000305768206315034,0.000510145027258029,0.00440211845468157
"90",3.93642833365651e-05,0.944574666439061,0.0385016623883355,0.00728233968976847,0.000454511658347367,0.00114629983143576,0.00800115570971528
"91",2.24168063753461e-05,0.977639775584311,0.0125691171705008,0.00571564403436575,0.000386253113535595,0.00265069120800467,0.00101610208290697
"92",0.00159190018743154,0.154847832378423,0.0167588596902336,0.00493757244052816,0.000338108081380575,0.0662896179538465,0.755236109268157
"93",2.76465063058525e-06,1.83657010295379e-05,0.0295256255567625,3.42109750608095e-06,0.0272532230239119,0.000124808759411304,0.943071791210748
"94",1.29145737889614e-05,1.14439737015725e-06,0.968154189918113,0.000248117494909743,5.14125684502915e-06,1.57948445970848e-05,0.0315626975143757
"95",0.0205940205616462,0.00109249562355998,0.000230019193378849,0.166031297315342,0.000557782529152217,0.810646342089783,0.000848042687137194
"96",0.000395110886759059,0.000740683469387246,0.0849396945757029,0.00219784813774313,0.876334662143887,0.00804859677930763,0.0273434040072126
"97",0.000833339017738675,7.98316937381558e-05,0.000702671612179104,0.0254406046072762,0.00368275292580662,0.968999398414271,0.000261401728990608
"98",0.000186171238391784,8.29501349635067e-06,0.000258376908867278,8.45149676633244e-06,0.994089881566063,0.00238615961371751,0.00306266416269751
"99",0.991218103493399,1.46461925630682e-08,1.06835464940307e-05,9.18163377615586e-06,2.92383550974083e-09,0.00875180523549082,1.02085208115372e-05
"100",0.000526759776279199,0.000946575711602112,0.00149854111959395,0.0125737857024455,0.979338526656141,0.00391355652907117,0.00120225450486677
"101",0.961516206478819,2.2194133991198e-05,0.000611673097629281,0.00711344607789319,0.000369476410207055,0.0292550202804313,0.00111198352102889
"102",0.00197789278588037,0.07508595520198,0.000227987725329847,0.00573780476074136,0.549579381867711,0.0205976060111412,0.346793371647216
"103",5.92372173308758e-06,0.988954899191715,0.00246102106610098,0.00637746021910362,0.000197802670022048,0.00122275907288485,0.000780134058440023
"104",1.17113547257533e-05,3.83891639198937e-06,2.52483709598804e-06,7.78674123047805e-05,0.996724638536956,0.00291082671802068,0.000268592224505196
"105",0.00474189386081259,0.00105747529050509,0.385754860167617,0.574175746299592,0.000675885702878928,0.0333211949107828,0.000272943767812097
"106",0.00302473344939094,6.97798144301767e-05,4.21314024297031e-05,0.000792012124283348,0.000119841183406228,0.995721489800683,0.000230012225376982
"107",0.000176296278697829,0.000528546866954133,0.0028877920716336,0.780393645722708,0.00381445604359167,0.208357472578821,0.00384179043759398
"108",2.08444792456871e-06,1.35797735735294e-05,0.000440763720095482,0.999124218580505,0.000224832526336397,0.000190272431621078,4.24851994373386e-06
"109",0.40326756698997,4.03286972027397e-06,0.0742129779591345,0.0255435262833752,0.0249184217378576,0.00648530901392663,0.465568165146016
"110",6.71488051122286e-05,0.000196069960579308,0.000936911668382181,0.00082951694782734,0.983714577997724,0.000698906046483789,0.0135568685738909
"111",7.57187014367298e-05,0.00011304420199263,0.0175032526387041,0.979574519090259,1.48700720122768e-05,0.00269482938940913,2.37659061856933e-05
"112",0.993211126455673,8.54597980936873e-07,0.00178854081414088,0.00426693573952606,1.88365338886634e-06,0.000610208842979789,0.000120449896310494
"113",0.00748935589102375,0.000360439521410088,0.384498237553503,0.000170265177829698,0.500393958302049,0.00780729032310953,0.099280453231075
"114",0.99510870119962,2.75848312181038e-05,0.00013522046047409,5.67790625085008e-06,2.31257076445598e-05,0.00265191775604174,0.00204777213875071
"115",1.77123062435629e-05,0.000622657558805877,0.000265501090757354,0.98885720069171,3.50482376585526e-05,0.010098449412051,0.000103430702773489
"116",0.000914647595571371,0.106730870362461,0.817799665706877,0.0535303054282701,0.0029843444333512,0.0170862612791858,0.000953905194283835
"117",2.10658057635465e-06,1.44616054302623e-05,0.990846076917774,0.00214417228340531,2.61008122268251e-10,9.07030097531153e-05,0.00690247934205291
"118",0.00235186841790464,5.58732453746888e-05,0.0048869840444954,0.000162698927408793,0.000186794162866635,0.00403358040781275,0.988322200794137
"119",0.000171451206324499,0.969418829855207,0.0178917397059746,0.00474439997539148,0.000233157732355748,0.00633446733933248,0.00120595418541441
"120",0.00152645409064484,4.83079683833925e-05,1.63526448651279e-05,0.012329113222268,0.00133435344841006,0.984396772359771,0.000348646265657348
"121",8.92546264272573e-06,0.988409520778671,0.00401574215316586,0.00176551132199567,0.00138674391957967,0.00439383817799198,1.9718185952954e-05
"122",0.996743374939566,6.21350104653653e-08,0.000288083174925047,4.87327197450926e-05,8.34073106710027e-05,0.00277936053556158,5.69791845207216e-05
"123",2.40572897349711e-05,0.9805675195954,0.00591943920352771,0.0102822290379087,6.54847403832909e-05,0.00216843228183255,0.000972837851212553
"124",9.47729151561228e-06,0.00617959566816544,0.00460213478215689,0.0224306003187307,0.0629968885365881,0.0121626645559839,0.891618638846859
"125",2.68369101480153e-07,0.993193958785332,0.0023328793575476,0.00207229275126141,0.00133566869199391,0.000833788987983756,0.000231143056779732
"126",3.80476251090116e-05,1.48725186251979e-07,0.00947294340207564,2.130086007758e-06,3.44588833122646e-05,1.29086002030915e-05,0.990439362678106
"127",0.109966596670609,0.0062910133427485,0.0496179976276248,0.786918573965165,0.000427514755507082,0.042683687848537,0.00409461578980903
"128",6.03067782277264e-05,7.2058807442066e-05,0.000231809809617058,0.985768828970741,2.58644837269474e-05,0.0138385836094506,2.54754079502812e-06
"129",1.22365811322079e-05,1.04975477085124e-06,0.389472846996816,0.61045487725819,5.63986811157752e-06,5.32805102503221e-05,6.90307287190487e-08
"130",1.6458870654059e-07,4.13423718129465e-06,7.90301678131226e-05,3.14856254136991e-06,0.997274816216562,7.67162581312745e-05,0.00256198996906449
"131",3.43294736563924e-06,0.988552382369802,0.00246309751183453,0.00148771646249677,0.000659183205254963,0.00444018649739087,0.00239400100585529
"132",0.00021713914050169,3.87884508444594e-05,0.000135878661962413,0.98633276211601,0.000446376958261942,0.0128193435334756,9.7111389441163e-06
"133",0.0173829247270465,0.0217478310434543,0.0078890038647865,0.448673712466697,0.00383401760104093,0.499777779717839,0.000694730579135389
"134",1.02773683502609e-05,0.961188519890015,0.0353022072874596,0.00138133788008745,0.000406517815296099,0.000884549968545119,0.00082658979024613
"135",0.000514235678309775,5.52300563416075e-05,0.00634943240429601,0.000135622191352918,0.00130298092005951,0.0194489727647295,0.972193525984911
"136",0.0155260235509582,0.0040678622174161,0.00235527011913679,0.00928904119149528,0.00194470030239399,0.863413769431379,0.103403333187221
"137",0.975848343194859,6.37701624341674e-06,0.0129329945033066,7.47362229590008e-05,3.02699600303802e-06,0.000727285585576916,0.0104072364810515
"138",3.6958872761096e-05,2.8898612833958e-06,4.08987956380799e-06,4.29958664222993e-06,0.00266155276754486,0.997283865208056,6.34382414837925e-06
"139",0.893321964167264,1.43477727654166e-05,0.0314989165310174,0.00441587355719022,0.00278001006545111,0.025135014904886,0.0428338730014261
"140",4.4803201742791e-05,0.0700369393741658,0.00011287964889721,0.852171123517261,0.00184759040043826,0.0757761392042495,1.05246532458802e-05
"141",0.00542009997430451,0.174349947293954,0.158680748975647,0.0579967980556229,0.25833035618982,0.198791245749319,0.146430803761333
"142",0.92729130593965,0.000150237393688595,0.0216913523252182,0.0163232344463063,0.00960659874385162,0.0187428633210919,0.00619440783019371
"143",0.00322312164573314,0.00810832474261408,0.00488447940884624,0.000186510047006772,0.935193623875969,0.0390316190659172,0.00937232121391361
"144",0.998997360841306,6.70484088218594e-07,4.97633968560493e-05,0.000751463586502626,1.95098111098522e-05,0.000180937459158985,2.9442097874049e-07
"145",0.000521285190279975,1.35109964812306e-06,2.52449038593536e-06,4.22599906077396e-05,0.000169518410604682,0.999214779948786,4.82808696874494e-05
"146",1.41464995347106e-09,0.000561439471676312,0.997396731077538,0.00201254184941349,1.45775799627809e-07,7.93130026579562e-06,2.12091106571738e-05
"147",1.31111619424029e-05,0.987538752502839,0.00435395042588667,0.00246221396518867,0.000121339941598902,0.00331968997454036,0.00219094202800386
"148",0.00133888347788638,0.975216367380447,0.0158179372979736,0.00407636984160789,0.000361963890025727,0.00273461200438292,0.00045386610767681
"149",0.0016546614087801,0.000497367696579469,0.0646516602065668,0.00232366219085723,0.0136860296584562,0.00580309435562259,0.911383524483138
"150",0.00133483049724699,0.0029522816748937,0.00772266296199473,0.93194707825467,0.00112959870261975,0.0528230229258135,0.0020905249827614
"151",6.07942603749267e-06,0.00282067530737234,0.986512088214375,0.00900027920328784,1.0085462195806e-07,0.000186910307431731,0.00147386668687348
"152",6.68588111508998e-05,0.000531363003068066,0.970822212105227,0.0283891797733735,2.28573203185263e-05,0.000120302486672538,4.72265001897771e-05
"153",9.96027771827524e-06,0.926972059200051,0.026143345035762,0.0228248250327081,0.00325240939630913,0.0140557565344294,0.00674164452302174
"154",0.00074793812559949,1.33424968259715e-07,0.000580292353163068,3.64934995325305e-06,0.0058650808691568,0.000168917324683679,0.992633988552476
"155",2.07959501982289e-06,1.96081798302704e-05,0.000111112945426189,0.992799572202027,0.000424379803316984,0.00664125481959302,1.99245478653815e-06
"156",0.000339054715303935,0.921310819064059,0.0413343287150377,0.0114626051035621,0.0183769977889437,0.00694950165485043,0.000226692958243225
"157",3.91128242526105e-05,0.000251352871873984,0.000198092387793565,0.0214863360075921,0.963168736395131,0.0131320357010612,0.00172433381229526
"158",0.00472409916074134,0.000326727255549784,4.07711065191191e-05,0.0115070071655929,0.000825234769371514,0.982450483055285,0.000125677486939956
"159",0.000895944817130692,0.000962830251060139,0.00768911179865008,0.00722559183476395,0.000185210382248169,0.0264433394418533,0.956597971474294
"160",0.000227905990510373,0.153051825257411,0.0167718028597238,0.00510503721221122,0.000276087315665611,0.030051048466832,0.794516292897646
"161",1.86269321979537e-07,0.993376518492806,0.00177260313666626,0.00136824672751251,1.41589738869665e-05,0.000445800155345321,0.00302248624446102
"162",2.88487330348689e-05,8.83632551294049e-05,0.00149433695907063,4.87308728935015e-07,0.992351536062737,0.00433963814695488,0.0016967895343444
"163",0.00126427994315775,0.0103730492258799,0.718157640446672,0.0195090216595232,0.0552554575490847,0.0111985461957014,0.184242004979981
"164",9.07958704885369e-05,5.49054523082127e-06,0.00669844678662487,0.000245120375569743,0.00097805051342701,0.000821595128207942,0.991160500780451
"165",1.86376905957658e-06,0.970874853233122,0.021518056052065,0.00189535122973621,1.75139027740274e-05,0.000866339010324404,0.00482602280291899
"166",0.000503417745049252,2.77780243926335e-07,0.99540424328813,0.00376022348024826,7.07327154832131e-05,0.000157663062664882,0.000103441928180113
"167",1.140267554796e-05,0.00150083893221203,0.969486900632256,0.0259454167847868,2.06179852063178e-05,0.000163875538927964,0.00287094745106246
"168",0.000619639505263338,1.76809000362555e-05,0.000502653863727142,4.70747368145769e-05,0.00142132127828171,0.000749480161313521,0.996642149554564
"169",0.000585559810036481,0.954308824234658,0.0149593172387609,0.00692523107993619,0.000292243893370076,0.019321916918718,0.00360690682451979
"170",0.999899740975754,1.32672885049252e-12,6.47140141232786e-06,1.12386993951798e-08,9.91126857779293e-10,5.68338499753384e-05,3.69415417052498e-05
"171",0.0233482411330888,0.00225559632413708,0.00142977584379217,0.672574171460745,1.67117993501762e-05,0.300375166799407,3.36639479778033e-07
"172",8.85409304886815e-07,0.985693731957094,0.00251168987888966,0.00508223153519805,0.000598478787367962,0.00216378092532088,0.00394920150682454
"173",0.000126745986377619,0.000391993779501106,0.000320887205104583,0.00814509466036511,0.0008057852243159,0.990194864257681,1.46288866541669e-05
"174",0.000338719683814835,0.00048278747329641,0.00192615836934357,0.990180336347251,8.4078104626493e-07,0.00691689209787356,0.00015426524737413
"175",3.99598743220792e-06,1.45600275165719e-06,1.86496276638289e-05,6.2045453298062e-05,0.996311461032196,0.00279720902919937,0.000805182867458906
"176",0.000137937774003127,0.00549122846533926,0.00506553835031406,0.493044497853481,0.0910262034606273,0.400784673670814,0.00444992042542111
"177",2.95994242810001e-05,0.977622354972691,0.00129966570651031,0.0127957904887128,0.000356244013030798,0.00775367359311536,0.000142671801658293
"178",0.000770697494612815,1.25297318984593e-06,0.199522044140889,7.96372973186843e-06,0.0098558491617988,0.0568857565824452,0.732956435917332
"179",4.64322875464064e-05,0.000764020176339323,0.00742455795241566,0.0008142858232982,0.00649546396808238,0.0109731785257915,0.973482061266527
"180",1.58165218698711e-05,0.000238038185686052,0.00223539077988246,0.99582231997518,0.000279880554343641,0.00136100920172108,4.75447813173486e-05
"181",0.00889727944332455,1.82739177705027e-05,0.000753454883318841,0.000275838291207816,0.000512794659246123,0.989418029249713,0.00012432955541937
"182",3.73121627086397e-07,0.967640393262027,0.00548754963210948,0.0217663952672537,0.000627068177011193,0.00372173240459689,0.00075648813537465
"183",0.000177420764071088,0.960102902450442,0.0193042102599107,0.0156101508729933,6.89635579289156e-05,0.00390427322478287,0.000832078869871525
"184",0.00258287556329519,4.76498435677956e-05,0.00234241549376347,0.530547346421808,8.36273208856982e-06,0.464366651997912,0.000104697947565765
"185",0.000507468340387738,0.000270537279993841,0.000313709268923784,0.00262736399477436,0.970202852210323,0.0244317160175607,0.00164635288803608
"186",0.00128847796373542,0.0841636496391252,0.00122090641254865,0.0222555501469313,0.479903219294072,0.41010955379198,0.00105864275160711
"187",0.000618980996723868,0.000223286166230197,0.00911713717135849,0.983705711743999,0.000937671510305398,0.00417296266493088,0.00122424974645227
"188",0.00111325528357205,0.000299636598183218,0.000275014928311654,0.0599314411762169,0.00184129198202938,0.936367182198086,0.000172177833600387
"189",2.23791670298026e-07,0.990947155509243,0.00293154865688309,0.00199873316471819,0.000758944974865448,0.000535306974731411,0.00282808692788905
"190",0.0001645150148691,0.962377777876919,0.0240777783405604,0.00310492929362776,0.000141190668435602,0.00985569126874773,0.00027811753683993
"191",4.83278954991195e-07,0.988140968963927,0.000778136572325204,0.00676386963193533,0.000689883848728958,0.00224646670564011,0.00138019099848862
"192",0.000255665959265845,0.231475676748256,0.0163096877707311,0.00206015269421927,0.00358311763074929,0.00195081230815306,0.744364886888625
"193",3.83211326620289e-06,0.990326783268793,0.00476559767854618,0.0025689958138576,0.00146530627079601,0.000410275180832517,0.000459209673908297
"194",0.975302839695326,3.91848598306411e-05,0.00138027350869045,0.000355354779555937,0.00120144013839588,0.0216727815417877,4.81254764130712e-05
"195",0.0055209186656657,0.000199222838443303,0.000739893545831202,0.0164489068826401,0.00141349723927701,0.0994844537251561,0.876193107102987
"196",3.44542062311193e-07,0.893284653261634,0.00328970571823456,0.0740552820845366,0.0181094955896768,0.00820527339577905,0.00305524540807636
"197",0.00533836569369247,2.89203285086936e-06,0.00050380771454809,0.000315813681457607,0.00130364974119078,0.992469847003264,6.56241329957019e-05
"198",1.37739162118214e-05,0.978479883333354,0.0158420506971873,0.00252243952277453,0.000183271460279363,0.00267352881710955,0.000285052253083134
"199",0.000797814617315223,1.27845352011533e-05,0.00120236265365878,0.000160673975785865,0.000659972740461929,0.00376138467693988,0.993405006800637
"200",4.17302571556228e-07,0.001425486208243,0.00478302176442549,0.968619624393849,0.000554786786812333,0.0245380965551178,7.85669889804937e-05
"201",0.000998879362494453,0.257335357495722,0.541350681788254,0.170337067621963,0.00105716634966309,0.0286231077842956,0.000297739597608654
"202",5.71016169845136e-05,3.59799797873552e-05,0.000533326553501366,0.000201975633657295,0.998417955180376,0.000593156290210804,0.000160504745482604
"203",0.00428447181448,5.44248004063796e-05,0.0115622849064871,0.167193656900961,8.5923019071134e-05,0.815756885238811,0.00106235331978307
"204",0.00818712405736853,1.10346898006845e-05,0.874136604819329,0.110556366682353,1.89603158677848e-05,0.00625563989399304,0.000834269541287961
